
0
"-6,343479"
"9,506521"
"25,210732"
"40,528316"
"55,224369"
"69,073517"
"81,863365"
"93,397781"
"103,49987"
"112,014709"
"118,811722"
"123,786659"
"126,863243"
"127,994278"
"127,162422"
"124,38044"
"119,690987"
"113,165985"
"104,905495"
"95,036201"
"83,709457"
"71,098961"
"57,398109"
"42,817013"
"27,579288"
"11,918614"
"-3,924842"
"-19,708107"
"-35,189133"
"-50,130508"
"-64,303093"
"-77,48954"
"-89,487633"
"-100,113358"
"-109,203773"
"-116,619461"
"-122,246704"
"-125,999207"
"-127,819412"
"-127,679405"
"-125,581345"
"-121,557396"
"-115,669281"
"-108,007278"
"-98,688911"
"-87,857071"
"-75,677879"
"-62,338104"
"-48,042332"
"-33,009792"
"-17,471022"
"-1,664322"
"14,167902"
"29,78285"
"44,941055"
"59,410057"
"72,967957"
"85,406845"
"96,53595"
"106,184601"
"114,204834"
"120,473648"
"124,894913"
"127,400818"
"127,952927"
"126,542793"
"123,192024"
"117,952011"
"110,903114"
"102,153435"
"91,837158"
"80,112488"
"67,159233"
"53,176041"
"38,37735"
"22,990118"
"7,250312"
"-8,600681"
"-24,319777"
"-39,665909"
"-54,403736"
"-68,307243"
"-81,1632"
"-92,774467"
"-102,962959"
"-111,572441"
"-118,470879"
"-123,552467"
"-126,739288"
"-127,982468"
"-127,262939"
"-124,591743"
"-120,009827"
"-113,587479"
"-105,42318"
"-95,642136"
"-84,394341"
"-71,852303"
"-58,208351"
"-43,671734"
"-28,465374"
"-12,822477"
"3,017061"
"18,810331"
"34,315128"
"49,293678"
"63,516273"
"76,764801"
"88,836075"
"99,544991"
"108,727303"
"116,242195"
"121,974434"
"125,836098"
"127,767975"
"127,740425"
"125,753883"
"121,838814"
"116,055252"
"108,491898"
"99,264732"
"88,515274"
"76,408363"
"63,129669"
"48,882839"
"33,886353"
"18,370193"
"2,572313"
"-13,265017"
"-28,898916"
"-44,08963"
"-58,604195"
"-72,220016"
"-84,728294"
"-95,937202"
"-105,674835"
"-113,79187"
"-120,163818"
"-124,692963"
"-127,309845"
"-127,974335"
"-126,676247"
"-123,435478"
"-118,301727"
"-111,353737"
"-102,698059"
"-92,467422"
"-80,818726"
"-67,930611"
"-54,000736"
"-39,242718"
"-23,882879"
"-8,156781"
"7,694408"
"23,427597"
"38,801506"
"53,580368"
"67,537529"
"80,458954"
"92,146484"
"102,420868"
"111,124557"
"118,124069"
"123,312057"
"126,608963"
"127,964218"
"127,357056"
"124,796768"
"120,322632"
"114,003258"
"105,935555"
"96,243248"
"85,074982"
"72,602028"
"59,015663"
"44,52425"
"29,350027"
"13,725697"
"-2,109128"
"-17,911608"
"-33,4394"
"-48,454372"
"-62,726261"
"-76,036194"
"-88,180054"
"-98,971611"
"-108,245354"
"-115,859085"
"-121,696022"
"-125,666656"
"-127,710106"
"-127,795013"
"-125,920097"
"-122,114098"
"-116,435387"
"-108,971054"
"-99,835564"
"-89,169022"
"-77,135002"
"-63,91806"
"-49,720886"
"-34,761208"
"-19,268438"
"-3,480174"
"12,361463"
"28,013527"
"43,235981"
"57,79538"
"71,468445"
"84,045486"
"95,333626"
"105,159752"
"113,373177"
"119,847931"
"124,484734"
"127,212463"
"127,989296"
"126,803322"
"123,672714"
"118,6455"
"111,798759"
"103,237503"
"93,093025"
"81,520897"
"68,698578"
"54,822716"
"40,106106"
"24,774441"
"9,06284"
"-6,787747"
"-22,534239"
"-37,93515"
"-52,754299"
"-66,76442"
"-79,750656"
"-91,513855"
"-101,873627"
"-110,671082"
"-117,771317"
"-123,065437"
"-126,47226"
"-127,939529"
"-127,444756"
"-124,995514"
"-120,629372"
"-114,413292"
"-106,442596"
"-96,839523"
"-85,751343"
"-73,348099"
"-59,820007"
"-45,374531"
"-30,233202"
"-14,628223"
"1,201089"
"17,011982"
"32,561985"
"47,612625"
"61,933086"
"75,303757"
"87,519592"
"98,39325"
"107,757965"
"115,470131"
"121,411484"
"125,490891"
"127,645805"
"127,84317"
"126,079971"
"122,383232"
"116,809662"
"109,444717"
"100,401367"
"89,818275"
"77,857758"
"64,703232"
"50,556435"
"35,634315"
"20,165714"
"4,387859"
"-11,457288"
"-27,126728"
"-42,380161"
"-56,983658"
"-70,713272"
"-83,358444"
"-94,72525"
"-104,639374"
"-112,948769"
"-119,526016"
"-124,270241"
"-127,108681"
"-127,997818"
"-126,924011"
"-123,903732"
"-118,983292"
"-112,238152"
"-103,771759"
"-93,713943"
"-82,218956"
"-69,463081"
"-55,641937"
"-40,96748"
"-25,664753"
"-9,968441"
"5,880745"
"21,639746"
"37,066887"
"51,925575"
"65,987946"
"79,038345"
"90,876633"
"101,321251"
"110,212036"
"117,412636"
"122,812622"
"126,329185"
"127,908401"
"127,526039"
"125,187965"
"120,930046"
"114,817574"
"106,944283"
"97,430923"
"86,423386"
"74,090477"
"60,621338"
"46,222527"
"31,114855"
"15,530015"
"-0,29299"
"-16,111502"
"-31,682932"
"-46,768478"
"-61,136795"
"-74,567535"
"-86,854729"
"-97,809929"
"-107,265152"
"-115,075371"
"-121,120834"
"-125,308807"
"-127,575081"
"-127,884895"
"-126,233498"
"-122,64621"
"-117,178055"
"-109,91288"
"-100,962112"
"-90,463013"
"-78,576599"
"-65,485146"
"-51,389435"
"-36,505627"
"-21,061975"
"-5,295324"
"10,552535"
"26,238564"
"41,522205"
"56,169071"
"69,954536"
"82,667206"
"94,112106"
"104,113724"
"112,518684"
"119,198082"
"124,049492"
"126,998505"
"127,999901"
"127,038322"
"124,12851"
"119,315102"
"112,671898"
"104,300789"
"94,330147"
"82,912888"
"70,224091"
"56,458355"
"41,826786"
"26,553776"
"10,873541"
"-4,973447"
"-20,744164"
"-36,196754"
"-51,094238"
"-65,208153"
"-78,322052"
"-90,234825"
"-100,763779"
"-109,747444"
"-117,04805"
"-122,553627"
"-126,179764"
"-127,870834"
"-127,600906"
"-125,374123"
"-121,224632"
"-115,216072"
"-107,440582"
"-98,017418"
"-87,091072"
"-74,829124"
"-61,419621"
"-47,068195"
"-31,994942"
"-16,431025"
"-0,615124"
"15,21021"
"30,802282"
"45,921982"
"60,337429"
"73,82756"
"86,185486"
"97,221695"
"106,766937"
"114,67482"
"120,824081"
"125,120422"
"127,49794"
"127,920181"
"126,380669"
"122,903015"
"117,54055"
"110,375511"
"101,517784"
"91,103195"
"79,291481"
"66,263771"
"52,219849"
"37,375099"
"21,957176"
"6,202522"
"-9,647252"
"-25,349079"
"-40,662159"
"-55,351654"
"-69,192284"
"-81,971809"
"-93,494225"
"-103,58284"
"-112,082932"
"-118,864151"
"-123,822495"
"-126,881927"
"-127,995537"
"-127,146233"
"-124,347046"
"-119,6409"
"-113,099968"
"-104,82457"
"-94,941605"
"-83,602638"
"-70,98156"
"-57,271931"
"-42,68399"
"-27,44146"
"-11,778093"
"4,065899"
"19,847538"
"35,324799"
"50,26033"
"64,425079"
"77,601822"
"89,588478"
"100,201233"
"109,277328"
"116,677567"
"122,288467"
"126,023987"
"127,826828"
"127,66935"
"125,553963"
"121,513115"
"115,608772"
"107,93148"
"98,598976"
"87,754387"
"75,564011"
"62,214806"
"47,911491"
"32,873421"
"17,331207"
"1,523207"
"-14,308152"
"-29,920084"
"-45,07317"
"-59,535027"
"-73,083862"
"-85,511909"
"-96,628563"
"-106,263344"
"-114,268501"
"-120,521255"
"-124,925735"
"-127,414375"
"-127,949028"
"-126,521477"
"-123,153633"
"-117,897125"
"-110,832581"
"-102,068336"
"-91,7388"
"-80,002373"
"-67,039055"
"-53,047634"
"-38,242695"
"-22,851273"
"-7,109408"
"8,741484"
"24,458317"
"39,800064"
"54,531448"
"68,426552"
"81,272278"
"92,871635"
"103,046738"
"111,641541"
"118,524239"
"123,589272"
"126,758972"
"127,984726"
"127,247742"
"124,559311"
"119,960678"
"113,522354"
"105,343071"
"95,548279"
"84,288185"
"71,735466"
"58,082626"
"43,539047"
"28,327765"
"12,682054"
"-3,158146"
"-18,949913"
"-34,451069"
"-49,423893"
"-63,63876"
"-76,877686"
"-88,93763"
"-99,633644"
"-108,801704"
"-116,301208"
"-122,017151"
"-125,861862"
"-127,77639"
"-127,731369"
"-125,727486"
"-121,795486"
"-115,995651"
"-108,416939"
"-99,175575"
"-88,413277"
"-76,29509"
"-63,006866"
"-48,75238"
"-33,75024"
"-18,230516"
"-2,431213"
"13,405375"
"29,036381"
"44,222092"
"58,729626"
"72,336494"
"84,83403"
"96,030571"
"105,75441"
"113,856422"
"120,212364"
"124,724754"
"127,324402"
"127,971428"
"126,655922"
"123,398048"
"118,247772"
"111,284081"
"102,613754"
"92,369781"
"80,709236"
"67,810959"
"53,872753"
"39,108364"
"23,744217"
"8,015937"
"-7,835274"
"-23,566326"
"-38,93597"
"-53,7085"
"-67,657372"
"-80,568665"
"-92,244377"
"-102,505455"
"-111,194527"
"-118,178352"
"-123,349823"
"-126,629631"
"-127,967476"
"-127,34285"
"-124,76532"
"-120,274414"
"-113,939018"
"-105,856277"
"-96,150146"
"-84,96949"
"-72,485756"
"-58,890396"
"-44,391911"
"-29,212643"
"-13,585375"
"2,250234"
"18,051334"
"33,575603"
"48,584965"
"62,849239"
"76,149673"
"88,282295"
"99,061043"
"108,32061"
"115,919006"
"121,739693"
"125,693405"
"127,719521"
"127,786957"
"125,894684"
"122,071716"
"116,376694"
"108,89695"
"99,747177"
"89,067719"
"77,022331"
"63,79575"
"49,590813"
"34,625366"
"19,128908"
"3,339097"
"-12,501922"
"-28,151215"
"-43,368786"
"-57,921268"
"-71,58548"
"-84,151878"
"-95,427742"
"-105,240143"
"-113,438614"
"-119,897415"
"-124,517502"
"-127,22802"
"-127,987396"
"-126,783989"
"-123,636253"
"-118,592468"
"-111,729973"
"-103,154015"
"-92,996109"
"-81,412041"
"-68,57946"
"-54,695156"
"-39,972061"
"-24,635967"
"-8,922062"
"6,928671"
"22,673147"
"38,069912"
"52,882851"
"66,884789"
"79,860992"
"91,612473"
"101,959007"
"110,74192"
"117,826523"
"123,104172"
"126,493919"
"127,943787"
"127,431541"
"124,965042"
"120,5821"
"114,349945"
"106,364151"
"96,747177"
"85,646515"
"73,232399"
"59,695206"
"45,242542"
"30,09605"
"14,488013"
"-1,342209"
"-17,151846"
"-32,698448"
"-47,743595"
"-62,056557"
"-75,417831"
"-87,62252"
"-98,483452"
"-107,834068"
"-115,53096"
"-121,4561"
"-125,518623"
"-127,656219"
"-127,836113"
"-126,055542"
"-122,341812"
"-116,751884"
"-109,371468"
"-100,313766"
"-89,717674"
"-77,745697"
"-64,581429"
"-50,42675"
"-35,498745"
"-20,026339"
"-4,246813"
"11,59784"
"27,264631"
"42,513302"
"57,109993"
"70,830864"
"83,465492"
"94,820107"
"104,720589"
"113,015099"
"119,576439"
"124,303986"
"127,125229"
"127,996918"
"126,905678"
"123,86824"
"118,93119"
"112,170242"
"103,689079"
"93,61776"
"82,110748"
"69,344505"
"55,514809"
"40,833752"
"25,526478"
"9,827737"
"-6,021719"
"-21,778828"
"-37,201942"
"-52,054535"
"-66,108833"
"-79,149307"
"-90,97596"
"-101,407433"
"-110,283737"
"-117,468765"
"-122,852318"
"-126,351837"
"-127,913658"
"-127,513824"
"-125,15847"
"-120,88372"
"-114,755119"
"-106,866669"
"-97,339333"
"-86,319229"
"-73,975349"
"-60,497005"
"-46,090893"
"-30,977943"
"-15,389921"
"0,434116"
"16,251495"
"31,819647"
"46,899818"
"61,260746"
"74,682198"
"86,958336"
"97,900902"
"107,342087"
"115,1371"
"121,166397"
"125,337517"
"127,586494"
"127,87883"
"126,210052"
"122,605751"
"117,121193"
"109,840492"
"100,875305"
"90,363113"
"78,465141"
"65,363846"
"51,260151"
"36,370338"
"20,92276"
"5,154315"
"-10,693174"
"-26,376677"
"-41,655674"
"-56,295849"
"-70,072685"
"-82,774902"
"-94,207703"
"-104,195763"
"-112,585892"
"-119,249443"
"-124,084206"
"-127,016045"
-128
"-127,020973"
"-124,093987"
"-119,263931"
"-112,604866"
"-104,218918"
"-94,234695"
"-82,805321"
"-70,106056"
"-56,331665"
"-41,693382"
"-26,415703"
"-10,732919"
"5,114464"
"20,883411"
"36,332096"
"51,223602"
"65,329552"
"78,433632"
"90,334862"
"100,850746"
"109,820007"
"117,105095"
"122,594284"
"126,2034"
"127,87709"
"127,589691"
"125,345604"
"121,179253"
"115,154526"
"107,363808"
"97,926598"
"86,987602"
"74,714584"
"61,295765"
"46,936928"
"31,858276"
"16,291056"
"0,473999"
"-15,350327"
"-30,939243"
"-46,053684"
"-60,461857"
"-73,942802"
"-86,289772"
"-97,313431"
"-106,844711"
"-114,73745"
"-120,870598"
"-125,150108"
"-127,510345"
"-127,915115"
"-126,358215"
"-122,86351"
"-117,484604"
"-110,303978"
"-101,431763"
"-91,004013"
"-79,180641"
"-66,142982"
"-52,090969"
"-37,240101"
"-21,818129"
"-6,061558"
"9,787971"
"25,487394"
"40,795948"
"55,478867"
"69,310974"
"82,080147"
"93,590553"
"103,665688"
"112,151024"
"118,916435"
"123,858185"
"126,900467"
"127,996635"
"127,129883"
"124,313492"
"119,59066"
"113,033821"
"104,743515"
"94,846893"
"83,49572"
"70,864082"
"57,145687"
"42,550919"
"27,303598"
"11,637559"
"-4,206952"
"-19,986946"
"-35,460423"
"-50,390091"
"-64,546989"
"-77,714005"
"-89,689224"
"-100,288986"
"-109,350746"
"-116,735527"
"-122,330078"
"-126,048607"
"-127,834084"
"-127,659134"
"-125,526428"
"-121,468681"
"-115,548126"
"-107,855545"
"-98,508926"
"-87,651588"
"-75,450058"
"-62,091434"
"-47,780598"
"-32,737007"
"-17,19137"
"-1,38209"
"14,448385"
"30,057283"
"45,205231"
"59,65992"
"73,199684"
"85,616867"
"96,721062"
"106,341957"
"114,332024"
"120,568718"
"124,956398"
"127,42778"
"127,944962"
"126,500015"
"123,115089"
"117,842102"
"110,761917"
"101,983116"
"91,640327"
"79,892159"
"66,918785"
"52,919167"
"38,10799"
"22,712399"
"6,968496"
"-8,882275"
"-24,596828"
"-39,934174"
"-54,659096"
"-68,545776"
"-81,381264"
"-92,968697"
"-103,130394"
"-111,710503"
"-118,577454"
"-123,625923"
"-126,778496"
"-127,986832"
"-127,232384"
"-124,526741"
"-119,911377"
"-113,457085"
"-105,26284"
"-95,454315"
"-84,181923"
"-71,618538"
"-57,956829"
"-43,406311"
"-28,190121"
"-12,541615"
"3,299227"
"19,089472"
"34,586967"
"49,554043"
"63,761169"
"76,990471"
"89,03907"
"99,722183"
"108,875977"
"116,360085"
"122,059715"
"125,887474"
"127,784645"
"127,722153"
"125,700935"
"121,752007"
"115,935913"
"108,341858"
"99,086296"
"88,311172"
"76,181732"
"62,883984"
"48,621861"
"33,61409"
"18,090818"
"2,290111"
"-13,545716"
"-29,173811"
"-44,3545"
"-58,854984"
"-72,452881"
"-84,939651"
"-96,123817"
"-105,833847"
"-113,920837"
"-120,260765"
"-124,756401"
"-127,338806"
"-127,968369"
"-126,635445"
"-123,360474"
"-118,193672"
"-111,214279"
"-102,529335"
"-92,272026"
"-80,599655"
"-67,691223"
"-53,744701"
"-38,973961"
"-23,605526"
"-7,875082"
"7,976131"
"23,705025"
"39,070385"
"53,836571"
"67,77713"
"80,678276"
"92,342163"
"102,589912"
"111,264366"
"118,232498"
"123,387444"
"126,650154"
"127,970581"
"127,328491"
"124,733719"
"120,226059"
"113,874641"
"105,776871"
"96,056931"
"84,863892"
"72,369392"
"58,76506"
"44,259518"
"29,075224"
"13,445038"
"-2,391337"
"-18,191038"
"-33,711769"
"-48,7155"
"-62,972145"
"-76,263062"
"-88,38443"
"-99,150352"
"-108,395737"
"-115,978783"
"-121,783211"
"-125,720001"
"-127,728775"
"-127,77874"
"-125,869118"
"-122,029198"
"-116,317863"
"-108,822708"
"-99,658676"
"-88,966309"
"-76,909569"
"-63,673363"
"-49,460678"
"-34,489479"
"-18,989357"
"-3,198017"
"12,642365"
"28,288868"
"43,501541"
"58,047081"
"71,702431"
"84,258163"
"95,521736"
"105,320412"
"113,503922"
"119,946762"
"124,550125"
"127,243416"
"127,985336"
"126,764503"
"123,599648"
"118,539291"
"111,661049"
"103,070396"
"92,899078"
"81,303093"
"68,460251"
"54,567528"
"39,837971"
"24,497465"
"8,781273"
"-7,069586"
"-22,812029"
"-38,204632"
"-53,011337"
"-67,005074"
"-79,971237"
"-91,710976"
"-102,044266"
"-110,81263"
"-117,881592"
"-123,142754"
"-126,515427"
"-127,947891"
"-127,418182"
"-124,934418"
"-120,534683"
"-114,286461"
"-106,285576"
"-96,654716"
"-85,54158"
"-73,116608"
"-59,570328"
"-45,110497"
"-29,958862"
"-14,347785"
"1,483326"
"17,291689"
"32,834873"
"47,874508"
"62,179951"
"75,531815"
"87,725342"
"98,57354"
"107,910034"
"115,591644"
"121,500572"
"125,546196"
"127,666481"
"127,828896"
"126,03096"
"122,30024"
"116,693962"
"109,298088"
"100,226044"
"89,616966"
"77,633537"
"64,459541"
"50,297009"
"35,363132"
"19,886938"
"4,105762"
"-11,738379"
"-27,402504"
"-42,646389"
"-57,236259"
"-70,948372"
"-83,572433"
"-94,914848"
"-104,801674"
"-113,081291"
"-119,626717"
"-124,337578"
"-127,141624"
"-127,995865"
"-126,887184"
"-123,832596"
"-118,878944"
"-112,102188"
"-103,606262"
"-93,521461"
"-82,002434"
"-69,225838"
"-55,387611"
"-40,699974"
"-25,38817"
"-9,687021"
"6,162685"
"21,917883"
"37,336952"
"52,183434"
"66,229637"
"79,26017"
"91,07518"
"101,493484"
"110,355309"
"117,52475"
"122,891869"
"126,374336"
"127,918762"
"127,501465"
"125,128822"
"120,837242"
"114,692535"
"106,788925"
"97,247635"
"86,214966"
"73,860138"
"60,372601"
"45,959206"
"30,840994"
"15,24981"
"-0,575241"
"-16,39147"
"-31,956324"
"-47,031101"
"-61,384624"
"-74,796768"
"-87,061844"
"-97,99176"
"-107,4189"
"-115,198692"
"-121,211823"
"-125,366081"
"-127,597748"
"-127,87262"
"-126,186455"
"-122,565132"
"-117,064186"
"-109,767967"
"-100,788368"
"-90,263107"
"-78,3536"
"-65,24247"
"-51,130806"
"-36,235008"
"-20,78352"
"-5,0133"
"10,833801"
"26,514759"
"41,789093"
"56,422558"
"70,190742"
"82,8825"
"94,303185"
"104,277664"
"112,652969"
"119,300652"
"124,118767"
"127,033432"
"127,999939"
"127,003479"
"124,059319"
"119,212608"
"112,537689"
"104,136925"
"94,139137"
"82,697655"
"69,987938"
"56,204906"
"41,559929"
"26,277599"
"10,592282"
"-5,255475"
"-21,022635"
"-36,467396"
"-51,352905"
"-65,450874"
"-78,545113"
"-90,434792"
"-100,937592"
"-109,892433"
"-117,161995"
"-122,634789"
"-126,226883"
"-127,883194"
"-127,578323"
"-125,31694"
"-121,133728"
"-115,092834"
"-107,286903"
"-97,835655"
"-86,884018"
"-74,599945"
"-61,171833"
"-46,805603"
"-31,721573"
"-16,151068"
"-0,332873"
"15,490425"
"31,076166"
"46,185329"
"60,586208"
"74,057953"
"86,393959"
"97,405052"
"106,922363"
"114,799934"
"120,916969"
"125,179649"
"127,522606"
"127,909904"
"126,335609"
"122,82386"
"117,428513"
"110,232315"
"101,345619"
"90,904709"
"79,06971"
"66,022118"
"51,962029"
"37,105057"
"21,679054"
"5,920587"
"-9,928679"
"-25,625679"
"-40,929691"
"-55,606014"
"-69,429581"
"-82,188385"
"-93,686775"
"-103,748405"
"-112,218979"
"-118,968582"
"-123,893715"
"-126,918846"
"-127,997581"
"-127,113373"
"-124,279793"
"-119,540283"
"-112,967529"
"-104,662338"
"-94,752068"
"-83,388702"
"-70,746513"
"-57,019371"
"-42,417793"
"-27,165705"
"-11,49701"
"4,347999"
"20,126328"
"35,596004"
"50,519791"
"64,668816"
"77,826096"
"89,789856"
"100,376617"
"109,424034"
"116,793343"
"122,371544"
"126,073082"
"127,841194"
"127,648766"
"125,498741"
"121,424103"
"115,487335"
"107,779488"
"98,418755"
"87,548691"
"75,336006"
"61,967987"
"47,649643"
"32,600555"
"17,051512"
"1,240971"
"-14,588601"
"-30,194445"
"-45,337234"
"-59,784744"
"-73,315407"
"-85,721725"
"-96,813438"
"-106,420441"
"-114,395401"
"-120,616028"
"-124,986916"
"-127,441032"
"-127,94075"
"-126,478394"
"-123,076401"
"-117,786934"
"-110,691116"
"-101,897766"
"-91,54174"
"-79,781853"
"-66,798447"
"-52,790634"
"-37,97324"
"-22,573498"
"-6,827575"
"9,023055"
"24,73531"
"40,06823"
"54,786674"
"68,664925"
"81,490143"
"93,065651"
"103,213921"
"111,779335"
"118,630524"
"123,66243"
"126,797874"
"127,988777"
"127,216873"
"124,494011"
"119,861931"
"113,391685"
"105,182487"
"95,360237"
"84,075562"
"71,501526"
"57,830963"
"43,273521"
"28,052443"
"12,401159"
"-3,440305"
"-19,22901"
"-34,72282"
"-49,684135"
"-63,883503"
"-77,103172"
"-89,140404"
"-99,8106"
"-108,950119"
"-116,418816"
"-122,102135"
"-125,912933"
"-127,792755"
"-127,712776"
"-125,674232"
"-121,708374"
"-115,87603"
"-108,26664"
"-98,996895"
"-88,208961"
"-76,068275"
"-62,761024"
"-48,491283"
"-33,477894"
"-17,951097"
"-2,149006"
"13,686042"
"29,311205"
"44,486858"
"58,98027"
"72,569176"
"85,045181"
"96,216949"
"105,913162"
"113,985115"
"120,309021"
"124,787895"
"127,35305"
"127,965157"
"126,614815"
"123,322746"
"118,139427"
"111,144348"
"102,444786"
"92,174156"
"80,489967"
"67,571404"
"53,616585"
"38,839512"
"23,466806"
"7,734219"
"-8,116979"
"-23,843695"
"-39,20475"
"-53,964573"
"-67,896805"
"-80,787796"
"-92,439835"
"-102,674248"
"-111,334068"
"-118,286499"
"-123,424911"
"-126,670517"
"-127,973534"
"-127,313972"
"-124,701965"
"-120,177551"
"-113,810127"
"-105,697334"
"-95,9636"
"-84,758186"
"-72,252945"
"-58,639648"
"-44,127071"
"-28,937769"
"-13,304685"
"2,532437"
"18,330721"
"33,847889"
"48,845978"
"63,094975"
"76,376358"
"88,486458"
"99,239548"
"108,470726"
"116,038422"
"121,826584"
"125,746445"
"127,737885"
"127,770363"
"125,843391"
"121,986519"
"116,258888"
"108,748344"
"99,570053"
"88,864784"
"76,796707"
"63,5509"
"49,330486"
"34,35355"
"18,849779"
"3,056933"
"-12,782794"
"-28,426487"
"-43,634239"
"-58,172829"
"-71,81929"
"-84,364349"
"-95,615623"
"-105,400551"
"-113,569084"
"-119,995956"
"-124,582588"
"-127,258659"
"-127,983124"
"-126,744865"
"-123,562881"
"-118,48597"
"-111,591988"
"-102,986649"
"-92,801941"
"-81,194038"
"-68,340965"
"-54,439835"
"-39,703827"
"-24,358932"
"-8,640474"
"7,210493"
"22,950882"
"38,339302"
"53,139759"
"67,125275"
"80,081375"
"91,809372"
"102,129402"
"110,883194"
"117,936516"
"123,18119"
"126,536781"
"127,951843"
"127,404663"
"124,903641"
"120,487122"
"114,222839"
"106,206871"
"96,562134"
"85,436546"
"73,000725"
"59,445381"
"44,978397"
"29,821638"
"14,20754"
"-1,624442"
"-17,431511"
"-32,971256"
"-48,00536"
"-62,303268"
"-75,645706"
"-87,828064"
"-98,663506"
"-107,98587"
"-115,652191"
"-121,544899"
"-125,573624"
"-127,676582"
"-127,821526"
"-126,006226"
"-122,258522"
"-116,635895"
"-109,224571"
"-100,138206"
"-89,516144"
"-77,521286"
"-64,337578"
"-50,167202"
"-35,227478"
"-19,747513"
"-3,964706"
"11,878903"
"27,54034"
"42,779427"
"57,362457"
"71,065788"
"83,679276"
"95,009476"
"104,882637"
"113,147346"
"119,676849"
"124,371017"
"127,157867"
"127,994652"
"126,868538"
"123,796806"
"118,826553"
"112,034004"
"103,523331"
"93,425049"
"81,89402"
"69,107086"
"55,260349"
"40,566147"
"25,249834"
"9,546294"
"-6,303644"
"-22,056911"
"-37,47192"
"-52,312267"
"-66,350365"
"-79,370934"
"-91,174286"
"-101,579414"
"-110,426743"
"-117,580597"
"-122,931259"
"-126,396683"
"-127,923714"
"-127,488937"
"-125,09903"
"-120,790627"
"-114,629807"
"-106,71106"
"-97,155807"
"-86,110603"
"-73,744827"
"-60,248123"
"-45,827465"
"-30,704006"
"-15,109679"
"0,716365"
"16,531424"
"32,09296"
"47,162327"
"61,508427"
"74,911247"
"87,165245"
"98,082497"
"107,495583"
"115,260139"
"121,257095"
"125,394485"
"127,608856"
"127,866241"
"126,162712"
"122,524376"
"117,007034"
"109,695305"
"100,701317"
"90,162994"
"78,241951"
"65,121017"
"51,001396"
"36,099632"
"20,644253"
"4,87228"
"-10,974414"
"-26,652807"
"-41,922459"
"-56,549198"
"-70,308716"
"-82,98999"
"-94,398552"
"-104,359444"
"-112,719902"
